	T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT2G26650	3.78194092707629	3.77013129268118	3.7852897701114	3.79869843718911	3.82480642417808	3.7755686129089	3.89119599100425	3.77374370079694	3.81247377646904	3.84628012610316	3.8822655369869	3.71644546551136	3.84800813902796	3.84682701821697	3.79671137362209	3.84575150830596	3.8519191315032	3.88001491841529	3.86652666390876	3.84033268317351	3.77693254764478	3.88634556358524	3.85217119946343	3.82019506641323	3.74934256933669	3.74723963169618	3.80529403210954	3.81413318146148	3.80340933227175	3.84096071387437	3.94772464951589	3.92630957589362	3.93921757820526	3.9487713751459	3.8989798923542	3.93710788638816	3.9838517478415	3.91758977144339	3.94310861786308	3.95192842018224	3.95664312333693	3.973086819995	3.8211335308438	3.84513219000616	3.82160955820979
AT5G05140	3.32097096711093	3.44661439109445	3.29745493982122	3.37990043349151	3.37203966000536	3.36699005952876	3.46172618139913	3.36826066760517	3.42715480020854	3.41650430084975	3.44593384933994	3.39268965921172	3.45940830252141	3.47368897525715	3.45003439825149	3.45663238751137	3.45380050151384	3.48035287705726	3.44323685144777	3.42605657853733	3.37666015421702	3.52437318469689	3.44709241477516	3.39696685468318	3.41135126581104	3.38374411556945	3.45998968448838	3.5775836725289	3.54254282454588	3.56995598421882	3.67180681239917	3.62275187174854	3.69533844826958	3.62670749430007	3.54550849707035	3.55590732915615	3.63449568811818	3.58710014850699	3.58635709322694	3.61150058216237	3.64568201908252	3.64601561563542	3.48465155863084	3.51972447034971	3.52514233184647
AT4G21410	3.23900343786781	3.36568259082249	3.27729287659164	3.26424745185134	3.27046839562045	3.22474465824272	3.40228870149291	3.36951581499531	3.33884758247203	3.4088703715779	3.4219105084666	3.34926763686445	3.38609882188663	3.36244652070038	3.42058203859185	3.36476137715957	3.40727622452905	3.41091186863226	3.40871705444907	3.41991214810422	3.42366517222129	3.47457914612313	3.46283987409391	3.33081744041923	3.3137541491308	3.18358432771595	3.35175757543058	3.37508630808351	3.3009340924086	3.41153650527975	3.39618436230724	3.42119332698822	3.42380138760273	3.48083572555467	3.45967189109061	3.46126595717168	3.55526410947586	3.46889380506828	3.56164279166513	3.67276346230425	3.56906813679769	3.61843444459899	3.45791906178886	3.46850372013825	3.47291012281755
AT5G01790	2.57766759880262	2.71042522375963	2.66218259308664	2.46974732793036	2.64214720751453	2.64145656100249	2.76972630439054	2.77973005047113	2.8513431368512	2.83782556228859	2.75873719213916	2.86487035579883	2.78211225838258	2.87909268164203	2.8099344111377	2.7931173865034	2.78589958741609	2.8594685380827	2.78395788353632	2.86626499492392	2.82666663624717	2.82384215653372	2.75367022353381	2.82160610957195	2.59974628217616	2.77533288911547	2.73856111584128	2.81299368973044	2.67833813807489	2.75618016837347	2.6775411397126	2.60049713109656	2.59580685920701	2.55301026093825	2.65661950195447	2.47772110657677	2.61386034213953	2.60604990628048	2.38011237958119	2.62578707376807	2.37308154303439	2.39259414570092	2.47093247799089	2.40657500995152	2.51296744659275
AT3G23690	3.33391095351629	3.36635705772339	3.331562162823	3.24011100097493	3.26946696600362	3.33655202290581	3.51721321842678	3.50841822396769	3.49835912261629	3.55906873295096	3.54769973868786	3.49612793582032	3.55924814753834	3.52597566555477	3.50685642680339	3.45496310270123	3.46115967572429	3.57156355960242	3.55259639178685	3.57023727575067	3.53498083473889	3.55152406908056	3.52340145219798	3.46752834143446	3.4593473620853	3.34969813315619	3.47361594264417	3.43343592043301	3.40703687846801	3.45914826299961	3.49223016873446	3.38514316367537	3.4376236702762	3.40491003332296	3.33907870733836	3.3699015861716	3.42724669064198	3.37045254384154	3.29387243878186	3.41673814249805	3.40854968221423	3.40212604158743	3.33628397901049	3.31499313862895	3.30202227410347
AT5G63130	2.88326894633067	2.94902704925355	2.9369039338118	2.90477592571101	2.87528242685893	3.04762871000366	3.04384479272293	2.87477336897123	2.94071738714813	2.82472279820716	2.90892239422269	2.88779199134229	2.91051026073526	2.92072591556517	3.00741024035781	3.01994825282085	2.8416599426116	3.00192529023379	3.07105451010974	2.93680951138511	2.94473926851348	2.87418780491312	3.04158434618708	2.88081883045981	2.94741230110699	2.9867238662091	3.10423326824681	2.76015939877394	2.77511150230414	2.89415018790365	2.87366651688041	2.75973787002208	2.94716752032137	2.65618375283866	2.70153404492926	2.77820864479718	2.62958545098969	2.61503459920147	2.62662851669256	2.56123431035326	2.5515359914854	2.67214647408885	2.54431697981067	2.53328069025344	2.56277535893462
AT3G57630	3.11024150042649	3.12021177572462	3.13064369216361	3.05991772147915	3.1127744349694	3.11491876106687	3.32062321224272	3.32271415373168	3.22412018019543	3.34577830821931	3.43505682484308	3.22368191564382	3.36109666228522	3.29968217667937	3.35471496793435	3.30292003159418	3.36991627208683	3.44021884428092	3.42096663479536	3.34982487475271	3.4017099669143	3.47809348403886	3.46888504157571	3.33509841520532	3.12151869095444	3.11068092745743	3.26547885189124	3.16973797021718	3.07734937461932	3.19497232433645	3.29964177149152	3.17284212852122	3.21129630215453	3.26070851161175	3.09328611813348	3.14705093936965	3.23464699923544	3.1479149267333	3.06640647568917	3.19467836817408	2.97250723652364	3.08942121702849	3.01804908523022	2.93438319384179	2.95209571465918
AT3G52670	2.16111296038366	2.05561572659371	2.05219532487289	2.11612992949592	2.13214293331409	2.1850658142996	1.74656177389762	1.78936411784774	1.90201434825982	1.63147568041886	1.61151094527605	1.86122281205	1.66011978994766	1.79910509447377	1.65733816012796	1.93642588986494	1.79820033749581	1.8599925668233	1.82691563355381	1.82331717722853	1.59339567459467	1.45399355766359	1.55559665429947	1.61639387380298	1.97002689368743	1.98215099806556	1.94056621596741	1.65735649112496	2.02334361087661	1.73555300086211	1.93543683338094	2.01152653399901	1.87344944555864	1.89916977028797	2.06752307096115	2.12961651698225	1.93584724112945	2.03479598325057	2.02833030726867	1.89758343641737	2.02420257024626	2.00989265162779	2.05297936455449	2.08808524695695	2.16687352092953
AT4G01037	2.68249290434666	2.72659993697567	2.66735984461535	2.71311565969467	2.67092584737945	2.65829615450907	2.54939137764257	2.57884669749456	2.56576074503359	2.54225371702653	2.5150648520295	2.55788285558816	2.60031072204761	2.50860531156303	2.49342425617648	2.41471148629567	2.39162293362921	2.47946422303039	2.53723730958096	2.53663101794171	2.52674311290883	2.38779559425411	2.44214039165888	2.55806900968401	2.69418074318753	2.73243619602068	2.57274744680824	2.55050076953793	2.57176371095803	2.56805325983447	2.47610105430195	2.57396523174588	2.56016211073344	2.57714626079124	2.5085736100711	2.5195135564491	2.57811467479581	2.5224686801055	2.65644244167044	2.55805922919142	2.75986547067355	2.67072249777094	2.77181969389823	2.78910013892035	2.73494405425024
AT4G02120	3.26884234687756	3.20819096105487	3.31334384855673	3.24367610065093	3.2451370037067	3.24360266737487	3.28743646749796	3.23104591376824	3.25882584680394	3.26716041517458	3.18452768278574	3.20751311836782	3.27526899632046	3.30824249156955	3.30238531773942	3.32332099527932	3.35825703853075	3.30177522040873	3.28482676520361	3.24820897213189	3.27515542676656	3.22702078984197	3.26340150266491	3.23375836825747	3.22515246999252	3.10312696321258	3.24167381146283	3.22086600894836	3.18429168119929	3.24915970096013	3.29733534862158	3.28726473605275	3.34109506154351	3.33294369591743	3.37017359759831	3.36090570593346	3.39363576591289	3.35475016944549	3.39017977840622	3.46115740831814	3.34844743894518	3.45208599039153	3.28934271144399	3.32900867678463	3.32539999626606
AT5G46780	3.36044740948104	3.44907243250238	3.33572375675692	3.43092253150425	3.42024643667519	3.4448538639599	3.30824933517218	3.31053995754811	3.32921816039849	3.24302154962808	3.29424280026506	3.26886266720657	3.25403379758035	3.2518088349108	3.33782766100737	3.3228678222852	3.18734405237656	3.28303295703714	3.334966811319	3.29075740180425	3.28696012860329	3.30908201995178	3.35191403603322	3.28696394672629	3.40639873189258	3.45489564210319	3.40013028910514	3.27868757163381	3.29223111899834	3.27228555926261	3.19783075670437	3.20295996947265	3.2491010919851	3.15150817213862	3.20580375890881	3.2583130884048	3.18262721098888	3.26365605228012	3.30848476586721	3.36626253246797	3.50590340976933	3.43769204662922	3.43131341779977	3.51034736961596	3.50637077045707
AT3G63380	3.73222663936365	3.90394179804126	3.75278721704776	3.76880956041596	3.76697293269625	3.80316817142466	4.00888113576042	3.8123011444024	3.92573073507731	3.92386843977031	4.06394061820499	3.75978154052333	4.02848641345931	4.00469448384914	4.01328181280731	4.02234840071289	4.02523858152748	4.09003320666374	4.04466562494586	4.04010163551317	3.87469624247784	4.2199257261897	4.23351221727096	3.94375546321676	3.81216062045207	3.75654603993015	3.94072100931634	3.78201340370144	3.65700993488616	3.73041022556329	3.7355874607754	3.63605887893303	3.72294982354531	3.64065949829816	3.50843841493452	3.48688413690995	3.57056865205117	3.43559093220401	3.45652822890511	3.70822555509885	3.40678596788884	3.68040025184752	3.57955952685087	3.58281166435425	3.60438434849605
AT1G15420	3.47814822814359	3.50629718352034	3.49330585702359	3.53163665058043	3.55124037445143	3.46140992402416	3.30964174962581	3.3938858037387	3.39417304797845	3.28081810531254	3.29895163626608	3.43353826854697	3.26812055981372	3.31506151482104	3.21717194766563	3.26525408572472	3.21607293882786	3.1700439073422	3.24067311470493	3.21760206370167	3.29253143441699	3.19751680706082	3.13982192740862	3.30934572569642	3.50697565409087	3.53570454670361	3.3726970753516	3.46537353123007	3.52005796778296	3.42550224850971	3.3188670787356	3.39307730049846	3.32801028798587	3.35848009898101	3.49299746226603	3.41206904118251	3.43560314156399	3.49177894514813	3.52162229854057	3.42308930139827	3.50150489678492	3.40660337808521	3.53476340903323	3.56005274593641	3.50754802636446
AT3G08680	3.44074114507348	3.42058324906066	3.42881337844776	3.36601608437348	3.3531076812478	3.3842478090612	3.5037060969616	3.58560583622445	3.54223812074516	3.59324712123245	3.61264367752583	3.58883340560459	3.56892404834047	3.55431043994718	3.56147662679594	3.52820323917728	3.57342100285178	3.58636602989967	3.52817507908689	3.57552896823564	3.58389705069172	3.56236583673637	3.58606078258881	3.61430685430067	3.43878177981636	3.44502128074064	3.52373680086818	3.52836230137359	3.48376734465977	3.54680315019525	3.54249026143627	3.50100175738872	3.48111154759505	3.53162545964304	3.41077904740813	3.55437790255943	3.51338278927083	3.4986628626413	3.3827711487995	3.39826016151851	3.41244359088193	3.38649340354599	3.38634318460811	3.3723455909086	3.3584900907204
AT5G14040	4.00770713957101	4.00060125202481	4.04058938984279	4.00251038782604	3.93430586315813	3.99811364950408	4.14946422190128	4.17078020076283	4.1514912130353	4.22249022232427	4.27353815096167	4.16925007821389	4.24559936617849	4.2542207188643	4.2200338136084	4.21552459594278	4.1701393690292	4.23087073249233	4.26916547805576	4.21429405483018	4.26114773548279	4.29005512117631	4.25264063577059	4.27331581127882	4.02097877244979	4.05866322054396	4.08012007540026	4.12722444823768	4.11301202475818	4.18504190195773	4.3315825784562	4.2685192302546	4.2238874660354	4.35691464344188	4.30151879507052	4.32122522203125	4.33073529447578	4.30940429898185	4.34702661032573	4.46079696805353	4.38663286555375	4.41022021475023	4.36458323099169	4.38848776768519	4.34064604674881
AT5G60310	2.41838222865356	2.47892378718673	2.23551425880329	2.50873147067394	2.3960422999414	2.56872888544593	2.32929541867375	2.41312212133712	2.42824972856865	2.11877949137827	2.04847076982547	2.50149086845816	1.98502275651582	2.14674592819113	2.00985171705914	2.10755229367005	2.1738086614685	2.10210921632315	1.97713198309054	2.06139905729851	1.99485685232197	1.95231862514207	1.98419862494551	2.01348236698761	2.4105724605965	2.24786979613568	2.2746926572712	2.87414504193756	2.77511150230414	2.60676724967612	2.16915449918393	2.30565849587761	2.36463194520217	2.05627509118504	2.27432746569685	2.27969242258272	2.20962896359951	2.30127149858485	2.03411916217938	2.05993336699322	1.96325596482234	1.85448862993256	1.9657579815834	1.90983734126743	1.89405659846481
AT5G62220	3.04845258902838	3.18528654294136	3.13592458670954	3.07448694304024	3.00969949783893	3.05031604673034	3.17741347840601	3.21417191070981	3.23844131699539	3.23677120993691	3.1892718029156	3.20403108088369	3.19524889690234	3.27219362627019	3.24689012836766	3.16232818365753	3.18428712324744	3.2142930426287	3.22685896775658	3.23407398978775	3.22988469979864	3.13319363218542	3.18295183597969	3.19564676609466	3.04185319060927	3.0489863773899	3.20158927331621	3.10775856872808	3.03992153035337	3.05595034518737	2.91512098189486	2.99577124535911	2.93614435555603	2.908281508959	2.82804460409469	2.91652968683023	3.097270356753	2.99246017022014	2.70075360444986	2.91886108710889	2.73935715331971	2.84083580864987	2.80819994617371	2.69594400040309	2.75715880527583
AT4G13130	2.56689134967292	2.7610661320449	2.56097999295919	2.4835890027172	2.57219676508214	2.58271168601612	2.72249787532096	2.73131698177837	2.70970095836628	2.70944565266984	2.73102875433054	2.85064473662793	2.76124682901167	2.77765110258341	2.74044561023683	2.62451687144472	2.58439483278684	2.81727360396956	2.70076118266699	2.65553899480609	2.57488046370738	2.78121848330154	2.72042712633429	2.6907491282517	2.78924337922501	2.69587182171258	2.73128418689666	2.81199760917666	2.77063986500173	2.75618016837347	2.63717924740079	2.60319794843166	2.62874666791333	2.61017151506204	2.43082991519954	2.57696702665752	2.61156668646503	2.52521121760232	2.38011237958119	2.45008114737612	2.34457863452759	2.51652543551331	2.52960203753688	2.36077366751153	2.46913462084065
AT1G58320	3.302148297914	3.59398788576083	3.38966289168213	3.58870089224807	3.2930760211034	3.53356322002218	3.58963496707488	3.5335294055847	3.54623762758541	3.61773013781817	3.50577621981155	3.43026276924267	3.57784596393566	3.57956209987777	3.56533304267563	3.58506896737832	3.49917527322397	3.78073743411189	3.76487739639694	3.64424636692042	3.5378949380876	3.49009337606294	3.77502160460734	3.68769099459664	3.51372773952138	3.51282245115132	3.56577639863786	3.38930472239402	3.38739130172722	3.38447563800035	3.50244377393621	3.26963584311055	3.48910167119925	3.31647377522973	3.24584824804177	3.17508961509807	3.11022767618596	3.12206864349102	2.8183441526665	3.15016843352807	2.76848869412266	2.95541184082251	3.05273373591239	3.02451978274727	2.81822680347627
AT2G30660	3.7153754586164	3.70496768761542	3.70721614221579	3.71495350094032	3.76805574373534	3.86841399312281	3.85563419953003	3.76536198719018	3.72930501525798	3.85964481246367	3.68330676672798	3.71474101049841	3.9999395684903	3.91570416158527	4.00424920622698	3.83319375108221	3.92905462427173	4.07710674392003	4.04197859802153	4.02814865055621	3.90994766557692	4.07360616694373	4.19924890968227	3.94201897993764	3.80481524500335	3.67115768145269	3.80504642356709	3.87591041226318	3.92710041998291	3.92841497452418	4.14799320621647	4.1217810071913	4.16183403998405	4.19062988509168	4.15893239126942	4.17920394138683	4.17902371061832	4.18513691049265	4.08219983052459	4.42724173851159	4.22126514690801	4.37273742694054	4.30919238925845	4.32449041718377	4.34699556337356
AT3G59670	3.09036393783231	3.03922309018962	3.09481807196902	3.00898130058733	3.05172582839882	2.92458026196048	3.080692185749	3.15141998766464	3.20171208864041	3.19062118019629	3.27401788449292	3.0946117452415	3.14008761628849	3.21762679161699	3.24085375702165	3.27167798126143	3.23898049405616	3.1700439073422	3.17830673042054	3.28119577422844	3.2538085392564	3.20664262946895	3.21670787109991	3.31111090333049	3.06735378409797	2.95575878036427	3.10948692918386	3.06815405522434	3.06876204819471	3.12229850165524	3.16145260643369	3.28334610298211	3.07128789251631	3.23448428877037	3.13982188856291	3.29656608336445	3.28035812327676	3.33444760528538	3.27248584972292	3.34388916413453	3.32727667015484	3.30557905523504	3.47140948031994	3.4879238023643	3.46549697554096
AT1G68490	3.51193423038104	3.50247167406679	3.5346832117025	3.60114092261688	3.61857815502872	3.56742809450841	3.46839109537464	3.42914794266547	3.44729121193052	3.37191521200481	3.34084747430644	3.45759118374865	3.41648953424172	3.47290567187302	3.37712055005133	3.39131206302179	3.39138468036672	3.38245541329037	3.31167090237179	3.35002136670537	3.39165942983546	3.26073827173791	3.27318632789679	3.36063333136824	3.48525878813359	3.57093537850309	3.51476919700952	3.64275482030972	3.68753892497299	3.64642651271538	3.60846623363669	3.69152223546428	3.69234779204836	3.55845575828909	3.68547532400484	3.58125991728375	3.57994445607016	3.55704132961103	3.66611508546247	3.45128695442617	3.4826276232007	3.50385454173412	3.48638705071731	3.47782596736564	3.52836335938133
AT2G34170	2.62336851671058	2.56710539017927	2.57816854035588	2.55271295729916	2.61314677556939	2.56872888544593	2.61309102597764	2.71804001244093	2.63694527943844	2.65510853298112	2.66179250045331	2.67674959838444	2.65593634332506	2.69670939632412	2.68493614522957	2.69729679387902	2.59345694323909	2.63556358248149	2.66505226654278	2.6717586915998	2.78897878032005	2.58546848376299	2.72764025834175	2.72602522105168	2.65228305762856	2.52552019475069	2.62450750188784	2.55412741289075	2.6124304803304	2.67163427761981	2.65043304569741	2.5622900752044	2.52899773302079	2.80723993874977	2.65441301125654	2.84271798155128	2.76978154808573	2.76489059700272	2.68175941564891	2.82893520140829	2.90632928144385	2.82911027928851	2.9331996587306	2.91251804643543	2.94959245214094
AT3G50010	2.80264923500604	2.97534480514	2.74991367974298	2.71391799942203	2.64129627249995	2.77302662166729	3.01703039890535	2.97997473071621	3.04879951203644	3.07664535428922	3.03100198955764	3.03007572259071	3.12184099808371	3.03294116510642	3.08027837047735	2.92003177272433	3.01703158892408	3.08240564286018	3.02239539730222	3.06570554838611	2.94283817564846	2.99801201647714	3.11378887967046	3.03532845277245	3.03049566961121	2.73528945191047	2.93352222106744	3.09130027631025	3.05768676744968	3.03548185694914	3.08972598316635	3.02118191818063	3.01114914040226	3.18927758316237	2.91022463322088	3.1891691300879	3.16786874467541	3.1762956333324	3.01308136478998	3.31475567637791	3.3619362720044	3.30788740569598	3.32570010614451	3.26978039027995	3.30781648158816
AT3G48830	2.45321281266122	2.41336845510173	2.42580968463216	2.38796625831428	2.45218122701561	2.32811976773809	2.31969964827551	2.40856387154025	2.48944819510956	2.29026555944852	2.30001585424766	2.44511127127071	2.37338701917285	2.30393544197459	2.29610786323583	2.36827722992076	2.39162293362921	2.29191743645833	2.17711017269815	2.27672230760811	2.3249363330261	2.19459706877553	2.20170271599523	2.2784629348681	2.37488707603344	2.32382012870645	2.37377095402135	2.50646035345454	2.4709093850346	2.44788091989586	2.30608306037396	2.36076860142939	2.32393436169955	2.36184275201763	2.4629283144726	2.43953241265387	2.52815476078284	2.48514395402548	2.44500866973569	2.35954236776859	2.42690206958043	2.32224577732041	2.51584478909284	2.44952068419648	2.52236480167995
AT5G03150	3.25897839266099	3.30978844588512	3.30265058876007	3.22825675573365	3.16983511687885	3.29817823829933	3.3521739020357	3.28114149154362	3.31282547314094	3.34998799532259	3.26990091499143	3.27410060678428	3.41233288071025	3.34110249218472	3.32820012351124	3.34496640834858	3.29474567777607	3.40291225299762	3.35612998814137	3.31163842396159	3.33470190722744	3.25548291646654	3.22332666627544	3.19666694785488	3.3007161144312	3.27319823417945	3.26953506654153	3.30670557897069	3.34039964942992	3.3389110443368	3.42123317119428	3.35664864387921	3.40902391081142	3.45049356699032	3.38358494083296	3.41100464199928	3.48846331363026	3.42383968993445	3.45149863883784	3.53463961518164	3.51288042677726	3.57958405503567	3.35040114683279	3.40408084575817	3.37001072225916
AT3G55400	3.27285728796002	3.2551295258992	3.25170452589432	3.25833792792333	3.22361752706467	3.23031156688958	3.1214480819704	3.12052547776148	3.18610411784925	3.13465489143511	3.14312979386709	3.16023402403493	3.10238817735834	3.13690168527277	3.13335161793861	3.15804185940005	3.14329902247984	3.1250003975618	3.11215625777692	3.17005667885077	3.08255279432642	3.12687867126937	3.15412174226661	3.19436815960419	3.22431159739538	3.23623010223209	3.19457558033481	3.15278344961228	3.1999028339291	3.1463170683391	3.16659636766286	3.21431381841422	3.16154899951248	3.18395135030589	3.20080338082725	3.20039008378083	3.1992840536628	3.2465998559167	3.29197114281351	3.23370471467713	3.26145445942074	3.24041887176412	3.27150729973345	3.31375274764531	3.27948798576193
AT2G22870	2.46486811372844	2.45155604871647	2.46987094738241	2.39134882637238	2.36660029747707	2.47507154792252	2.46091885137857	2.51563889726221	2.46537481704063	2.44238078136548	2.43060342314042	2.51165200197172	2.3026653117689	2.50570709812436	2.39535829412788	2.38627682977341	2.33040939224036	2.34114342382481	2.36472605808383	2.40815857614191	2.45684367230234	2.36677554329425	2.41176801368776	2.43453678513247	2.41466415931781	2.46766697380845	2.41366825899702	2.36753012917216	2.39254515322791	2.42137730857757	2.50047701745721	2.47038161016302	2.48921885450685	2.48494118304206	2.43998668901941	2.44152374166529	2.44214650182903	2.46205502036551	2.49553471045152	2.50562326495959	2.50400040382256	2.49355119414817	2.5955957975591	2.5937997577941	2.58524243143522
AT4G38160	2.21882385764935	2.29841009993196	2.10537956992844	2.2537521962008	2.10372403504654	2.19477838101413	2.02215620952257	2.10651294793027	2.19238269267584	2.03176270299959	2.10291216787807	2.19110640165115	2.00579797566621	2.01138128030565	2.24404521331559	2.12932906682172	1.88270387273277	2.10612535312184	2.08145538380322	2.10839930520591	2.21283471262542	2.07353617893451	2.14741788210067	2.10742023478967	2.14997629883952	2.17940705018814	2.1681347031296	2.19213700017625	2.19135376051347	2.25421968231515	2.18305032582481	2.24252465373379	2.247491477674	2.23539672212822	2.2689872508446	2.22112049330692	2.19186306411976	2.24774054004422	2.31295971484352	2.17783487974275	2.3067179892766	2.23046598934561	2.48220616750355	2.43878788147877	2.44942842059715
AT5G39840	2.69304728582117	2.69552386400961	2.67543298938375	2.65199019077653	2.6318242654527	2.60474887201163	2.64725994348805	2.68295524096155	2.63485592011239	2.65291877079619	2.68750786610904	2.68065603846869	2.58588247698622	2.60066467113523	2.63169917968291	2.53005706836958	2.64418481371755	2.57207566715189	2.50213757256368	2.67269418638298	2.62913612673171	2.57626001587028	2.56592059846283	2.67069399213524	2.65070930711246	2.55233406299936	2.60825507742978	2.68954598164233	2.72817741297613	2.61894122065342	2.52852374241045	2.65753925019916	2.52899773302079	2.68949848542938	2.58108794299127	2.70350521621851	2.72168289156455	2.66337308951585	2.72013828295875	2.72526185984273	2.78028059733817	2.71669567530386	2.75645365431564	2.82626671224993	2.7418532449576
AT3G25990	1.72224163975193	1.8150644072607	1.82217678506561	1.69429638428899	1.83076461215173	1.78168825872261	1.62114820953878	1.60145863140176	1.4753000610806	1.56961133205181	1.56992353194444	1.71816037192606	1.4985851712899	1.61817481794638	1.59479968198641	1.66050469101953	1.69318255923898	1.71984914082947	1.76502108494043	1.65618528585712	1.4266808607064	1.28359049807613	1.7196425667306	1.78330165596193	1.77840059898882	1.76122148214547	1.79683197348886	2.08947860881197	2.13040163694697	1.90275943048849	1.78008121982059	1.83174802223576	2.04229509496565	1.5478201289721	1.8776565436909	1.7607868900161	1.78795615178361	1.66376988678599	1.46829049103726	1.28591522711933	1.35543469219395	1.57609626116118	1.4291315014148	1.0625493126212	1.36769633087168
AT5G33290	3.11635671067513	3.24704461956121	3.14871098837538	3.11067716442758	2.97871586948743	3.11231362244008	3.41337711836604	3.23924326083473	3.33531370703445	3.3497674472118	3.3552143212661	3.24274852209663	3.38988513519459	3.37401935111822	3.39719152362432	3.4217825692294	3.34362727851469	3.46365472105687	3.4380893791974	3.37185808005395	3.30821329946606	3.45092672049728	3.37082484976791	3.34335412135632	3.24845752105895	3.20362833170501	3.32360954636475	3.25954494713817	3.17405694618409	3.20164803266607	3.29964177149152	3.18851200271306	3.26123992417296	3.17401362912039	3.05014463466795	3.1298859627692	3.16337387574535	3.05849299028581	3.06747285285449	3.2397155039414	3.02804697423325	3.26469814818461	3.11401604588828	3.08111100722957	3.10465500059658
AT5G03470	2.74691362465601	2.85256073808167	2.75625060115789	2.75078473361462	2.76690027862548	2.72831532962942	2.77383764883609	2.72472923199633	2.81762519162096	2.76964126335862	2.80046344791884	2.79234269424827	2.80363959768562	2.82683865456249	2.74284397952195	2.74954525968842	2.76626958707761	2.83479589778361	2.79167255590649	2.77908032113425	2.79638231792571	2.78534561232095	2.85130693357189	2.83936356306955	2.83592108599828	2.70890908680277	2.74784242381991	2.85919831796896	2.84922923616836	2.84074344106579	2.99203378295741	2.89152182168981	2.9233035645457	3.04332200292618	2.88625408643983	2.99874017478256	2.9822011357447	2.95753143170161	2.92060367043934	3.01388344584164	3.07264513924683	3.04357230751507	2.97245486918173	2.98576906161278	2.95648952284887
AT5G20620	3.65343425208342	3.67523194331206	3.64034521064723	3.6531841768808	3.61051592969557	3.67284938143108	3.73585816815798	3.71227267651837	3.7378147786704	3.77473404961405	3.80326288357743	3.71104002414206	3.77078633789593	3.78149792750158	3.73798173514615	3.79033324662745	3.71030313972619	3.798629758801	3.82467009211445	3.78419475349123	3.72894206080436	3.75109975973287	3.7800436206359	3.70470594663749	3.72465908922383	3.67115768145269	3.67599796624484	3.69681783445637	3.67427625544696	3.63165397818966	3.74998416200118	3.64884907273324	3.6513268985553	3.64159464594664	3.64616436901137	3.63100852403383	3.60516846088391	3.61610046762119	3.60974038698413	3.61458909562912	3.61712166515943	3.57799774227996	3.57322434686805	3.63354598239406	3.58826831342195
AT1G68080	2.59191840170529	2.62689353727921	2.65518216316758	2.60415131436199	2.67172071510263	2.5953045694123	2.42741702907987	2.5400091563079	2.49526366718095	2.42231825507793	2.35704094531403	2.53809073443631	2.34646401073127	2.44158610408676	2.43920600270522	2.53564862335245	2.59643610775336	2.42162651930989	2.3457380643394	2.43642988429119	2.51158207232392	2.38779559425411	2.36077321920812	2.41802243725211	2.45975277069023	2.55016173209089	2.48778215831011	2.54867602745406	2.55731548440927	2.59565180574781	2.52852374241045	2.62293582604571	2.5908903942896	2.56431684778295	2.69654385016038	2.60238869915814	2.6127150284967	2.61392162520432	2.63246739440252	2.50741738681991	2.5827497003711	2.54219723068933	2.6447471259438	2.54921926355368	2.65865883882755
AT2G17700	3.32331393015807	3.264773106042	3.31556697293216	3.20040433789262	3.44756720138043	3.33689836873339	3.32042952998614	3.26518282128772	3.25857685629013	3.29929440182211	3.32233837184094	3.22284576831928	3.24710633854626	3.27269118568329	3.2640316397565	3.23856393028323	3.17498507238186	3.29354501467202	3.35990360293242	3.29546041456834	3.33778232319882	3.31202365844558	3.28250640703821	3.26728064254991	3.31529273291589	3.25165690894427	3.28292591653414	3.19769821987593	3.13215316811053	3.22241229528731	3.26888288787489	3.2551787090577	3.19355942049608	3.14666906512347	3.13545946760541	3.13915153675461	3.04671365116104	3.05487455567197	3.03942721671261	2.92231850308888	3.0053909603495	2.896836349603	2.94266330272085	2.92231538502316	2.90466872195044
AT3G14260	2.57111394454298	2.67349805238047	2.62881555608301	2.56980058073333	2.61676687179243	2.60568210396455	2.54363605972136	2.31991164632961	2.46382498717238	2.32664773729076	2.35881863103218	2.32883662821674	2.31027875401161	2.5365709173653	2.47461684533462	2.3940432807115	2.55274466540165	2.40986894904087	2.61480099756911	2.29045676509046	2.71837135510118	2.45249410245623	2.26317692237861	2.28682252675747	2.56082185968939	2.76216830611158	2.6665118995203	3.04135849093144	3.19962394612386	3.17689801547178	3.27996366624157	3.39720704561258	3.32070340914072	3.13232281482219	3.38461546582361	3.163186245106	3.21646943517357	3.28437303270361	3.48247941970344	3.29242884511549	3.48803558216793	3.30722912800921	3.21342956756845	3.30644566267358	3.36573547863011
