T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT1G74030	3639.90560449222	3170.91845372826	4016.20869897737	3312.60738242025	3491.41334061284	3080.53965818023	5243.79234366134	4946.63526832168	5227.84053548115	6440.95061469413	7729.2257054006	4526.34572868476	6948.0856887509	6414.66903164851	6799.41077956463	6314.8497240315	5960.14219470417	7051.70715817946	7004.55958622382	5718.75339687223	6916.0505418762	7965.54114836031	7165.87687341071	7495.72385091558	3447.43187769192	3897.04095578912	4549.6154653307	5893.4817793336	5641.42054708331	6346.62578935763	9643.71092149633	8580.33215126916	7780.39229490286	10471.3393829038	8992.67429166086	9362.93978012721	10990.6232301601	9416.39075746159	8737.07649827563	13427.1330738606	10274.2998431306	11817.1937424736	9464.61321571757	9468.87452783137	8453.20297091359
AT1G60950	856.493807634601	713.907579058957	789.19327315296	1043.07014463752	683.51328557005	993.080097788848	839.603826595839	1113.66870521778	963.187492211609	956.993191736803	1302.82529397962	810.192277182787	805.935335383982	1023.34352110246	1199.23896814006	1147.25625201894	888.082781729018	776.863071926104	1011.54955269229	1097.77380595174	958.612872271733	1022.37714869582	1150.32339005335	972.368361706464	847.036854754457	1223.66552048642	1024.77835846417	896.607538832152	1032.46337095015	1173.78730135232	1302.65933908725	1212.08690922739	1253.08847191153	1499.9443693825	1225.07230605885	1321.30615398149	1183.17257860386	1266.84051749875	1965.12605830068	1596.66846626451	1878.12263020622	1587.93540914488	2162.81634472813	2389.55319862535	2100.43286935347
AT1G68130	662.386103710198	589.451735311943	579.38447394941	707.797598146887	641.437718996014	626.843932693222	513.091227364124	544.670495391704	632.416841538508	646.709175888647	565.553100395166	653.519333515652	582.261651995476	679.010952681189	531.077036695386	571.98134670035	469.685118604405	573.538848865263	538.964698006472	643.068604039997	594.205371177463	510.034649800849	525.673595072179	578.439243633732	732.528516767517	560.661293022869	667.107048627206	552.560459977954	656.097413066847	572.205343858365	386.861985005278	601.692373401082	417.203009538431	501.028538045044	511.404480484228	567.719103481042	646.25254293367	618.125348255012	535.683050877883	724.070583538557	752.171962465883	641.636691485869	796.125307473778	904.181797836463	761.778103795679
AT2G22490	1164.1313490002	1395.70915784695	1119.74542944739	1119.48553984906	1245.95198161073	1098.70849528688	1064.43107349539	1082.58329232942	1211.78555985586	1022.91433796095	1058.31223737313	1117.09955039375	1126.6526274384	1155.28403797416	1019.50543946877	1051.74305209009	985.259013164412	928.474775826963	921.391855047829	1030.93517939011	1019.18720622672	962.37307224866	900.683419171788	1021.26354498013	1187.31340522629	1167.59939118413	1033.87940960506	1441.7210923414	1480.03369924382	1393.47328158365	1101.06872655348	1253.11138923201	1071.11694647455	1281.62785907447	1225.07230605885	1438.89607964683	1480.86009838067	1296.37551707408	1353.53070342139	1314.20137048848	1525.10940855812	1170.94849453416	1471.69290962878	1276.26095242932	1568.29681347957
AT5G19180	1932.83904650453	2000.67278093026	1807.47755462665	1900.83295588705	1800.6625123623	1942.86986873424	1814.47715858767	1835.39090010405	1951.33880711553	1868.52352400867	1869.31165031603	2009.92070882564	1852.11277514821	1868.62097878457	1746.5631034724	2002.4836398876	1870.64245513134	1875.75410407574	1917.08950485758	1845.15117568642	1739.34873213597	1811.66153888537	1803.56630945267	2038.83688744904	1989.68388700711	2037.06936464976	1761.96350087622	2022.57979690044	1925.56961695433	1926.08405923753	2135.90053756016	1863.50592505831	1871.495769738	2156.4645226829	1981.26140304451	2074.89320448194	2113.04014037944	2152.8905047585	2204.32143128626	2372.45837719868	2457.24889578578	2397.29008473617	2255.59577693199	2366.9731971593	2219.21323896818
AT5G56840	844.651693071574	937.567356227503	1025.17078472982	746.960488192801	1259.6909421247	965.374288609037	1183.84139550013	898.773894380851	1031.83800461546	1120.65948581056	962.186875424779	1114.95334568598	1149.13834164148	1139.19373103858	928.115509635913	918.902854487894	758.514473148492	1105.94273930781	1276.07818204473	995.490453183177	1049.95512188639	816.978579319007	1062.3445456898	874.577995159135	890.891111855838	769.796854706003	932.857741941182	592.773754908965	430.277838336862	600.304713422839	604.771837601303	498.509590359161	615.448411233997	288.994517242283	288.455111464137	309.77991169901	171.03501136268	234.17035377579	285.029216910959	395.188706766465	231.881233827672	376.980789961722	397.78487100574	430.983506243439	414.939424520723
AT5G55580	172.740410256332	219.691619831685	166.194278581368	202.50079731058	151.128565653679	160.174209320782	181.914162429098	177.051699494574	211.152333605785	182.988009346348	203.44979519166	189.939116637554	184.619548193688	174.848002033229	190.903408984192	211.885604439861	205.149821919165	202.148938534478	177.343163498453	221.78271540907	161.531557213291	193.859323906205	189.154515381621	160.523809238069	194.907809339472	171.758142148276	207.503966012282	233.832863117355	222.767958855255	192.863854737976	200.630657235988	193.933905476382	202.683731584273	161.774104760626	199.964897987091	256.674783979179	195.932513016741	223.622139641745	203.387682418875	233.400041580194	243.417613620094	260.039810218494	330.561450067619	309.247846165566	316.351717740513
AT4G27380	1570.62480323977	1444.40927061752	1674.7975918918	1770.92678402743	1515.57908169741	1554.12273368002	1075.62579118334	1251.5257536792	1271.07463875009	1101.33777053796	1155.37085526273	1266.26077758369	959.784958878722	1068.39638052206	1017.47455213915	1125.29919456403	772.011171958964	845.029574455172	1039.29038273674	1038.02412463149	1070.14656653805	1077.76552695473	909.481303608143	1329.395454667	1467.49338115178	1858.19171401865	1356.05661999255	1523.63706349716	1647.87257235394	1408.800210437	1306.49916027837	1573.84823290448	1204.26684313575	1192.10238362442	1889.32351891252	1441.42489525253	1601.01760636331	1760.49693897204	1922.15682962064	1558.21050486777	1656.62413819173	1486.3814004205	2044.48090125855	2117.61144183849	2005.80450822708
AT5G16750	2805.29396507191	2675.62026977276	2470.41826808382	2726.11922417168	2541.70769508461	2592.22477138606	1994.52553473545	2578.7377300431	2393.40650062517	2050.3749618684	2254.74635405069	2498.18227984308	2024.89773691923	2088.5218402374	1803.42794870173	1733.50968606498	1975.91670585301	1805.23703249394	1987.43232389886	2160.10288569656	2205.67495385291	1775.88987792648	1767.2750361527	2300.84126574566	3034.06489871779	2524.75569572362	2038.63545555927	2718.12086107754	2624.38965226739	2421.65475882915	1913.19090847523	2230.23991297839	1852.26300688693	2379.49290011988	2269.71651450865	2356.85614451818	2417.22266058775	2545.28407054496	2426.32911279982	2681.44820497246	3351.31832969845	2712.72299062251	3066.72135188782	3031.61063161672	3039.98559300583
AT2G31085	10.8123654705901	9.37928097803582	5.05010238783162	10.5071168415867	2.57605509636953	6.92645229495273	12.1276108286066	51.3585082503344	14.5622299038472	34.0971445986984	37.3302376498459	12.8772282466138	68.6406012514992	38.6167366453757	62.957507218191	63.6754666192328	35.0914169072256	39.9596738963503	112.944808038121	56.7115619310864	191.337975508601	48.4648309765512	92.3777865817219	41.5147782512247	4.87269523348681	10.6792627242451	6.3707357986227	20.8513381123756	34.5849799136012	30.6538577066981	38.3982119111938	88.2647903129687	59.1777318494228	109.943566342173	143.652943956244	87.2441383968639	124.487508270305	164.552140491095	118.881532681455	95.4818351918976	182.27480072026	178.488863818611	224.448446768602	210.092187553749	257.35746749854
AT4G27970	107.608780159682	98.8431918454544	102.838448624935	135.637326500483	105.618258951151	78.7883948550873	83.0274895189218	68.9285242307119	92.5741758173145	132.978863934924	157.720254070599	81.555778895221	81.6586463164387	107.268712903821	148.254775062192	142.720873456901	118.770949532148	83.4452013717903	126.815223060346	97.2198204532909	123.071662638698	162.703361135565	137.466944318038	135.614942287334	81.2115872247801	95.2234259578524	80.9993551539172	68.5115395120914	104.77214503238	97.0705494045441	113.274725138022	103.182783041921	79.8899379967207	78.5311188158377	112.623908061695	87.2441383968639	86.6000057532557	106.53696275385	141.798454644146	133.939796588634	144.204747405269	186.182349328034	238.337583326065	262.124364845099	324.270409048161
AT1G47890	853.919434903509	901.853940195752	953.551150866026	1007.72802435218	909.347449018446	1024.24913311613	1312.58064891149	833.899989222534	1023.51673038469	951.310334303686	946.321524423594	657.81174293119	1218.96240153524	946.110047811704	1269.30458101192	1145.06054627344	1355.06856057133	1298.68940163138	916.438135397034	1341.83606354803	938.421427620072	1388.17123011407	1479.14432086209	988.051722379149	851.909549987943	758.227653421404	927.397111256648	761.073841101711	569.634963282844	779.118883378578	864.919723299641	732.224809779417	948.323152887	741.333761621508	576.910222928275	611.973376580901	515.270034231871	463.066600484557	564.329203331246	568.912601351723	358.781411544309	657.023662504715	517.231445399921	445.709594156085	537.283205223875
AT4G22380	1356.17955473973	1032.4423907361	1278.59410455555	1464.31001074113	1241.65855645012	1071.00268610707	1004.72591249302	967.702418611563	1273.15495730779	1083.15262675199	1105.90829037669	1089.19888919275	907.712778618964	1014.76202407015	1113.94170029606	1148.35410489168	977.160993878129	942.578190143321	990.743930158956	1122.07876106507	1142.25886886542	978.528015907511	905.082361389965	1332.16310655041	1133.71375765793	1227.22527472784	1205.88927616787	1118.52535159958	1303.03997850951	1006.46832803659	1105.86850304238	1419.69564137198	1097.74692580679	1203.09674025863	1845.65302394982	1421.19437040688	1260.03008370987	1451.43426484453	2221.50912275828	1387.13888348229	1380.90466115286	1417.1400308357	2150.59390455757	2184.36970704249	2231.48721049503
AT1G68730	188.958958462217	204.901215212475	204.758696815719	206.321567071157	239.573123962367	160.174209320782	193.108880117043	164.887842277389	156.023891826934	135.25200690817	120.390016420753	162.038455436557	165.684209917412	193.083683226878	146.223887732573	164.677930911809	183.555103822411	139.858858637226	212.019201054016	184.312576276031	194.222467601695	198.475022094448	167.159804290735	200.193486233684	185.974534744746	144.170046777309	160.178500079657	202.555855948792	164.787257235394	182.645902169076	201.590612533768	197.66340365862	192.327628510624	196.327797039594	193.069556677192	179.54590800514	197.015013088657	199.361247133442	247.789218721588	232.073904980307	233.034871806915	250.807627607186	301.672046028096	299.430454223802	296.554989471395
AT3G17390	19736.6859801967	18447.9634590682	20855.5455610934	17593.6895550169	15294.0391071459	18829.560563829	26290.7944901377	31063.7882533075	27928.2766370213	32867.374250172	34574.3328553461	31657.5925419462	33788.9276953716	29373.3916544534	30276.468309961	27428.7561726709	24369.6393721872	31139.1635259941	30453.486925226	29715.8457454262	28085.3380130966	32332.965808642	34914.4043856727	31572.4501353703	23539.1785571025	21969.9132394533	24594.68060314	26210.1320072562	26156.4168675983	27292.1513115303	30348.9867393098	22880.4713480308	24971.5233971602	28723.5420180808	24458.9248497659	27063.3846122678	28229.4368754175	28462.2461978925	25792.9956690078	32351.1023542548	26390.6224131435	28519.7507834306	24009.3170186928	24818.3668287794	21076.7847189997
AT1G07030	1587.61566326498	1565.61844017982	1338.27713277538	1562.69483207599	1429.71057848509	1554.98854021689	1739.84570733471	1540.75524751003	1649.69261625012	1500.27436234273	1652.79627194693	1657.94313675153	1584.65112199582	1671.24654704154	1686.65192724863	1916.85111581346	1840.9497177483	1431.49655311043	1610.94963043846	1578.80937590292	1473.97545957128	1632.80323409095	1475.84511419846	1490.84181453287	1685.14043491419	1516.45530684281	1649.11046672919	1674.06457416502	1698.73283693277	1714.06154343287	1761.51797142602	1903.28723900218	1875.9340996267	2051.23282346968	1954.82926135656	1906.72696670248	2050.25513620833	1975.68050730655	2328.93219445839	2174.86402381545	2037.32467134164	2004.9223237556	2136.14920253781	2277.63493048925	2310.27818900613
AT3G63000	2389.2753317273	3100.57384639299	2302.38758863415	2198.85299721206	1987.85584936516	2451.0983058764	3785.68036480657	3284.2414486398	3741.45292600989	4096.20363779031	3892.61053093768	2954.25078024399	3752.74735462938	3919.59876950563	3505.31153092251	3934.70469591949	3155.52818188821	3917.22332636869	5011.182798744	4163.23626961957	3792.14560505488	3791.7960616416	3831.47867203237	3869.17733301415	2872.45384014047	2537.21483556857	3288.2097772034	3334.72471668636	2966.17063023709	3096.03962837651	3362.7234081228	2894.09058941678	3396.80180815687	2814.55529835962	2152.49571224036	2461.80199215499	2308.97265339618	2504.14603542218	2035.30913181142	2457.33111959148	2722.58563101148	2521.92454998882	2496.15562210725	2516.19755467411	2356.60253315586
AT3G01820	2301.23178432393	2411.91817765952	2296.87838602924	2460.57572581158	2182.77735165712	2529.88670073148	1765.96671527325	2000.27874238144	1972.14199269245	1799.19266332465	1614.53277835584	2580.81116109219	1751.5187905555	2158.24650362489	1644.00329332663	1787.3044768295	1727.57744774034	1382.13460300317	1655.53310729561	1555.51712725265	1810.49953709897	1347.78387096695	1380.16812095311	1624.6116555646	2573.59519915328	2688.50439082871	2386.29560914125	2965.35815583856	3070.94277526947	2494.45767088256	1825.83497637727	2257.58956631481	2088.97393428462	1986.83730604069	3092.56057749001	2279.72726854414	2748.46768259395	2838.52442347139	2868.91216820428	2444.0697535926	2802.18665157919	2474.2249398304	2872.82900554564	3217.15933931606	3028.10755604436
AT1G77030	3157.98302923164	2992.3513735695	3250.42953689526	2765.2821142176	3155.66749305268	2664.95252048306	2432.98531084661	2861.20952541994	2759.54256677905	2462.95041151265	2853.89666833072	2909.18048138084	2710.12029079195	2510.08788194942	2441.12657020212	2127.63886738057	2998.96647568674	2241.26759177471	2293.57219831798	2342.39004904648	2565.27496812536	2382.85418968044	2073.00152031602	2768.57443404279	3202.17288427308	2899.41982963255	2774.91049285723	2795.56868835208	2585.73585118748	2882.73986850074	2283.73365341825	2683.9955251507	2380.42426364303	2844.39712350964	2554.72395531784	2823.42262377097	3013.6802002133	3329.01638070447	2881.80293680829	3125.70396593476	3633.95963461278	3109.70684290873	3462.28396104437	4027.09417451159	3245.47563243928
AT1G76020	411.899636974861	435.415082326509	446.704511214561	317.12389012789	330.593737367424	417.318750770902	381.553294530776	363.564176824735	421.264507932723	414.848592617498	394.767263147121	463.580216878098	334.918795761626	421.566041712018	398.053916605337	343.627949169308	396.802945027859	390.194462752597	433.945841409623	384.828455960943	386.521940474661	353.100911400588	360.713261890533	404.077174978588	329.719044132607	400.472352159192	454.14245193039	425.963050009959	386.538010799073	453.42164524491	387.821940303058	274.739699424874	350.62806120783	265.435181597531	387.288336906033	276.905308824829	215.417514311223	273.198746071754	230.60152724957	222.790948781094	169.584782948596	207.724108754418	237.226452401468	197.329578029456	192.820133341214
AT5G18820	421.167378806795	417.378003522594	418.240297755874	403.091209740872	349.484808074134	348.920034358244	309.720522699798	340.588002081165	331.810809951947	271.640585302964	327.572835377398	347.685162658574	274.562405005997	291.770899098394	259.95357819124	306.300951495965	242.940578588485	223.304060009016	250.658214330216	286.595929044597	323.063114426582	238.862381241574	240.842086445203	298.906403408818	350.021940938802	311.478496123816	304.885213219801	417.026762247513	394.675653131685	314.202041493656	266.867572782797	372.949818223811	315.121422098176	265.435181597531	357.408524563134	303.457872684744	318.255021143214	358.639280557516	329.430753213671	287.77164217558	374.932343253699	250.807627607186	443.896804376517	429.020027855086	404.249191255399
AT3G13050	661.356354617761	646.088162756236	634.935600215558	615.143931452895	753.066773172027	703.900714474571	874.120872800334	710.909877359891	821.725830288522	889.935474026029	1064.84502896186	685.712404132187	972.803003943661	951.473483456895	994.119347848532	968.306233761436	1058.14118674096	1142.37655962507	1108.64245784787	926.626413695429	1013.41822204053	1162.00201889017	1109.63317453521	923.473178432799	656.189624776223	709.281032601947	768.12871629108	731.286215226888	641.856538984776	762.514710454116	974.354627246544	850.32558555029	827.008802595683	805.729279050494	697.578695851519	754.851458303301	799.967553145699	657.153740550977	802.092268694156	722.744446938669	666.802752001964	760.116368330981	630.566799708819	645.984389768071	633.495304611791
AT5G49440	6414.82197133724	7024.35996939667	6028.90405063681	9997.04407854969	5904.31828087897	7047.6652101144	4156.0389416494	3657.26640330013	4450.84155418302	3760.91504923644	2828.69875791708	4078.86204711493	3912.51427133546	4047.24853786118	3789.63575706918	4152.07956472308	3760.18028859733	3578.74138277608	3841.11421722627	3865.50056948137	3865.21940474661	2997.89597326381	3397.08312798737	4190.22495149029	6584.63549218517	5085.10893386139	4204.68562709098	4481.54831286702	6656.59142807666	4842.0322735872	5049.36486632199	7442.83520568653	5923.69095812722	5960.51191812208	6478.17316065077	6611.58840111886	5292.34285159584	6293.06455237099	7798.915005428	5438.4861961385	9518.66696672699	7479.60661226093	7936.25262893434	10450.6137220078	9963.29740328195
AT4G17483	320.509405021064	278.13175515637	329.174855643207	342.914086011785	294.52896601825	370.565197779971	253.746934260076	239.222525271294	245.47758980771	188.670866779465	103.591409478322	187.792911929785	158.583458063809	208.101303033413	201.057845632287	194.319958475935	167.359065249845	205.674792113568	171.398699917499	139.753491901606	155.762573027102	124.62385108256	186.955044272532	152.220853587824	242.010529929845	274.991015149312	243.908170575841	263.620488992178	318.385256263447	269.498499004721	236.149003253842	330.682172158446	341.751401430416	278.000160608065	387.288336906033	255.410376176326	316.090020999383	285.856603032608	270.706140684278	212.181855981995	178.813886782534	216.956291365725	209.448179286542	227.763493048925	226.870505964098
AT3G46190	141.847937483218	151.150720376808	94.1155445004985	139.45809626106	64.4013774092384	167.100661615735	236.021964587497	256.792541251672	186.188510913475	226.177725838033	75.593731240938	221.059084900204	371.60601367191	273.535217904744	833.679248808626	199.809222839662	493.979176463253	794.492339821553	390.353108482628	468.883092394518	403.828893033228	131.547398364925	587.25878612666	335.808428521018	303.731336220678	52.5063750608719	152.897659166945	132.554935142959	247.180885853091	172.427949600177	397.421493280856	448.78294792932	429.038555908315	1289.48097095605	769.979779605466	1406.02147677265	981.827565227536	1251.01819629769	459.770746876472	1905.65829403829	1288.61362281348	1181.71937424736	1657.80733949878	1591.39923375994	1586.50980348715
AT4G10620	695.338074668187	757.557309764431	675.336419318211	585.532965808424	522.939184563016	582.687799312899	597.984503164369	686.582162925522	723.950858076976	696.718321300071	747.538008938165	739.367521826411	639.067666824303	713.336940810412	701.671572383387	647.733194919782	637.04418385425	579.415271497079	605.344541327122	669.39897207943	707.662060172513	634.658500883409	618.051381653901	759.25916668351	703.292345366596	624.73686936834	635.253369634092	795.329610857757	648.976976025811	692.266286542933	617.251256472441	625.312528555257	520.76404027492	675.367621816204	551.627304791976	758.64468171186	815.122554152519	881.830701606126	720.450734202073	737.331949537432	797.163843656327	758.577671229097	950.016940530467	885.528753147112	833.83819469527
AT3G27300	1300.57310374812	1508.98201273553	1362.15034406331	1154.82766013439	1161.80084846266	1300.44141837738	1615.77091962666	1581.30143823398	1428.13868985587	1812.83152116413	1913.1746795546	1605.36112141119	1850.92931650594	1931.90951939782	1814.59782901463	1730.21612744674	1708.68206940568	1997.98369481751	2295.5536861783	1777.29984266172	1732.61825058542	2307.84909412149	2110.39252917053	2071.12615942221	1477.23877161875	1697.11283459462	1713.72792982951	1534.06273255335	1492.24016274274	1503.31627169932	1731.75935719484	1340.13301348423	1395.11502835014	1545.49241829569	1423.88798049429	1546.37074288934	1659.47261024676	1340.67801643707	1518.24608002822	1742.54349225213	1496.26845907707	1724.87945121261	1721.14180220081	1581.58184181818	1584.53013066024
AT1G62422	824.57158576905	1143.55079616821	1088.06751446918	784.212993358427	914.499559211185	971.43493436712	1082.15604316797	837.954608294929	884.135387019295	817.194898882139	812.865924825395	848.823961922629	905.345861334429	1006.18052703784	698.625241388958	1004.53537856203	777.409851483152	924.948922247873	1021.45699199388	773.707737774107	850.925167462872	602.348613565708	570.762752808496	802.619046190345	1294.512700363	890.828498914114	1217.72064265103	638.944575014939	692.716803563601	652.671720338448	719.966473334884	729.738477657924	753.036637783905	493.175426163461	421.765043455531	483.003780689884	387.535025745819	376.571244585391	600.136893897949	506.584181157012	354.166859627341	509.308740723795	509.453528927742	643.039172185541	583.607549373613
AT3G18610	166.047041155491	155.118877713669	162.980577061839	156.651560183657	117.639849400875	126.407754382887	112.880070020107	94.6077783558791	147.702617596165	129.569149475054	219.315146192845	93.3599047879503	112.428571015387	224.191609968987	139.115782078906	129.546638983956	124.169629056337	148.085850321769	144.648613803208	133.677253123275	140.378615197265	195.013248453266	126.469588772595	147.608100448799	123.441612581666	137.940476854833	139.246082455611	172.76823007397	153.597999028053	157.101020746828	165.112311218133	192.690739415636	186.409855325682	141.356013868508	188.472662470592	185.867947019406	214.335014239308	201.470889960251	153.256915625491	334.186423171642	250.339441495547	278.504175441109	296.116391405111	309.247846165566	310.412699259778
AT2G27840	2133.38268225667	1440.08037170458	2478.2229717741	2022.14239578537	2546.00112024522	1752.39243062304	1316.31222147414	1838.09397948565	1524.87350278857	1510.50350572234	1799.31745472257	1867.19809575901	1308.90525834755	1724.88090349345	1729.30056117063	1865.25203079442	1182.31081579729	1318.66923857956	1254.28181558124	1508.93262995212	2226.82789586894	1502.40976027309	1391.16547649855	2390.32867664274	1734.6795031213	1914.25784332094	1857.52453785556	1502.78572538479	1740.4382538874	1804.74587248185	1789.35667506163	2235.21257722138	1522.3471518264	1999.40228505123	2794.91167761268	2210.18483938722	2247.27014929698	2651.82103329881	2989.2260085084	2612.48910177831	2299.20049262961	2352.66786878152	3758.95591791178	3614.7637129575	3447.79819534967
AT3G49760	343.163885054681	437.2187902069	448.081811865788	316.168697687746	267.051044990308	400.868426570389	413.271661313285	396.001129403894	510.718205913499	452.355451676066	363.036561144752	294.030044964349	421.311276647133	547.070435809489	563.571233969291	587.351286918785	456.188419793933	631.127790657062	677.668848228726	547.874196512817	622.088794744043	528.497442553821	427.797130717736	509.247946548357	393.064082167936	479.676884030677	475.074869554436	448.303769416076	589.979069114374	581.146052356152	768.924193521657	827.948596456861	863.994885001572	694.215090332005	735.503073055968	695.424291569205	845.432556166158	628.673562389057	663.158429295347	513.21486415645	629.886336666215	604.707961040639	395.007043694247	436.873941408498	401.08171473234
AT1G80710	126.40170109666	117.962495377604	113.397753617674	81.191357412261	90.1619283729337	75.325168707611	156.726047631223	160.833223204994	142.501821201933	154.573722180766	220.248402134091	113.748849511756	126.630074722593	181.284124807458	124.899570771573	110.883140147285	113.37227000796	110.476745478145	122.85224733971	160.007621162708	161.531557213291	191.551474812083	157.262184299836	156.833606726849	95.8296729252405	99.6731187596212	146.526923368322	89.362877624467	103.754939740804	80.4663764800826	143.033339369197	180.259078808176	122.793793587552	171.197839018526	152.846732369443	152.993344145225	153.715010212029	177.209997451949	184.76768332419	226.769358580757	229.573957869188	189.259743531803	265.004725516394	284.704366311156	261.712747717746
AT1G69580	1114.96082983633	784.973669546382	1023.33438386152	1084.14341956372	1140.33372265958	903.902024491331	1203.43215145404	1313.69657945592	1131.6932953847	1599.15608167896	1275.76087168348	1078.46786565391	1261.56691265687	1339.78622416873	1405.37403209639	963.914822270455	745.017774338021	1205.84192404869	1333.54132999395	1411.71280949883	1158.60432405962	943.910279495688	1073.34190123524	1110.75095587721	861.654940454917	764.45722334388	1143.09202329573	1402.99717870413	1578.70261252674	1596.55508889053	2373.00949611178	2344.61119056703	2157.02832591146	2033.9559773302	1814.62398805527	2072.36438887623	1934.42762851335	1917.6653295693	1502.49069617888	1741.21735565224	1752.37609046883	1678.71853815607	1681.69665437762	1758.29489676993	1541.37326303356
AT3G47620	824.829023042159	1583.65551898374	1143.15954051825	825.28626828463	1118.00791182438	903.902024491331	888.114269910265	964.999339229966	1118.1712247597	1111.56691391757	1018.18223189955	929.306638463965	1119.5518755848	1366.60340239468	1194.16174981601	775.084128158247	828.697306962944	1057.75607372692	1420.72679584794	1096.76109948869	1504.74337523096	1036.22424326055	980.964114653523	1085.84208892648	984.284437164335	792.045318714847	1080.29477042359	823.627855438838	828.005107343277	886.407385352021	895.638292828596	975.88535768564	902.460410703697	1101.00628579804	792.964250638465	1026.69913591672	1185.33757874769	1150.81016202426	905.218417526262	1639.10483746091	1977.33549642105	1892.59743531803	1681.14108891532	1993.91230337227	1740.92428398628
AT5G61330	1722.77023164736	1790.36044207661	1782.22704268749	1946.68219301398	2057.40933696714	1892.65308959583	1169.8479983902	1182.59722944849	1254.43209028855	1111.56691391757	1207.63318797252	1347.81655647891	1087.59849224358	1293.66067762009	1045.90697475382	1086.87434401794	1063.53986626515	991.940140250578	1103.68873819708	1106.88816411924	1356.67278111877	1111.2293388195	1063.44428124435	1255.5914044426	1670.52234921373	2135.85254484902	1436.14587003238	1425.33789811025	1676.35432051808	1427.95887150369	1229.70273645598	1455.74745713361	1204.26684313575	1421.41325056666	1659.47880858253	1446.48252646395	1707.10261341105	1774.2096173463	1879.1876009406	1689.49802825663	1816.97981730639	1486.3814004205	2060.59229966521	2253.09145063484	1957.89642581582
AT1G51380	347.540318697539	264.423575265394	366.361973226331	372.525051656256	358.930343427489	294.374222535491	299.458698152516	332.478763936375	317.2485800481	284.14287165582	310.774228434967	289.737635548811	273.37894636373	228.482358485139	348.29717702967	344.725802042053	421.097002886708	249.160319589008	234.806311447672	334.193132808188	343.254559078243	242.324154882756	260.637326427001	364.407497982973	284.24055528673	303.469049080632	229.346488750417	285.961208398295	293.97232926561	305.261332995869	314.865337671789	399.056305499478	263.340906729931	320.406964768618	366.602312976334	378.057933053077	315.007520927467	434.586422322636	423.963056309768	316.946647373105	349.552307710372	344.668150822145	574.454688016669	498.723510641611	555.892129796847
AT5G62710	1214.0741799834	1189.00423475408	1530.18102351298	1179.66266357815	1183.26797426574	1143.73043520407	1261.27152617508	1279.90808718596	1257.55256812509	1261.59435015184	1101.24201067046	1111.73403862433	1331.39097255063	1282.9338063297	1357.64817985035	1158.23478074639	1368.5652593818	1397.4133018459	1482.1529195178	1320.56922782387	1571.08669337213	1270.47092631388	1185.51492779876	1360.76217601237	946.927107040936	1123.9924017268	1252.30463698641	1146.82359618066	1429.17343466499	1277.24407111242	1471.6114714965	1488.06977471301	1507.55271886405	1704.12527830368	1872.08516563777	1779.02177861431	1843.49762247243	1765.77104603906	1589.86146116163	2001.14012923019	1656.62413819173	1978.76447302357	1854.47751315246	1902.61055831386	1693.41213614039
AT1G16830	168.621413886584	190.110810593264	164.816977930141	191.038488028849	167.44358126402	164.503242005127	163.256299615858	198.676334547346	195.549944423091	137.525149881417	181.051652601753	218.912880192435	138.464661145266	168.411879258999	201.057845632287	152.60154931161	134.966988104714	110.476745478145	96.1021612254187	103.296059231622	174.031022950034	165.011210229686	144.065357645304	125.466885381479	185.162418872499	135.270661173772	153.807764281034	177.236373955193	185.131363066924	213.299759875775	169.912087707033	198.906569719366	168.656535770855	157.062237631675	121.817696474895	188.396762625112	197.015013088657	195.141961479825	201.955374796207	169.745484785596	233.034871806915	207.724108754418	268.893683752483	274.886974369392	258.149336629305
AT1G78890	1032.06602789514	778.841062753051	894.786323080349	1068.86034052141	1082.80182550733	951.521384019131	875.986659081658	851.470005202912	818.605352451983	771.732039417208	811.932668884149	721.124781810375	852.090222432404	903.202562650176	862.111671423293	1104.43998998187	823.298627438755	991.940140250578	1093.78129889549	985.363388552626	985.534798473948	836.595296619039	811.604839253699	929.931032827434	895.763807089325	913.076962922958	859.139227699976	749.158790751782	860.555676673725	781.673371520803	1062.67051464229	1149.92860619009	1122.8974618428	1050.74636975591	1261.84745971164	1154.40432400488	950.435063141981	1088.5756986334	1409.39070070545	941.556985920101	1138.640685512	1126.32627857951	1205.57705318779	1372.47139345861	1400.02462319206
